,query,match,distance,query_video,match_video,original_basename_q,original_basename_m,label
10,306,900,0.6568663767451799,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
11,306,617,0.6603609698615427,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,3fa1220959194d298dfa460056cb5d85,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
12,306,1872,0.6618864224062846,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,False
13,306,449,0.6620709952928885,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
14,306,1127,0.6647954085444645,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,False
15,306,966,0.6664693466344596,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,SoQB35MA4cQ-9125c7f196154e8f92caaed86fde4ccf,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,SoQB35MA4cQ-9125c7f196154e8f92caaed86fde4ccf,False
16,306,894,0.675026230489529,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,4bbba3d8a79842da9604b84007462d70,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,False
17,306,346,0.6781500620188784,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
18,306,1041,0.6813159780518414,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,44f0ff2cabfb481ea01125da92a843ea,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
19,306,477,0.6879616263179489,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,82a0fdb5479c455ea86f434a999af722,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8,False
20,306,1941,0.6952396983929668,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,6efef378a9224a54afa86e2bfa8f817f,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
21,306,1523,0.6998172211051257,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Gdydu_By6fg-cf8e89f7bb837dd261f5c790c15fb7a5,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Gdydu_By6fg-cf8e89f7bb837dd261f5c790c15fb7a5,False
22,306,1584,0.7025231981157135,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,False
23,306,118,0.7045797333046747,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,OiHITmQbmuM-79827d73c0a8759251c2361c1536bd34,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,OiHITmQbmuM-79827d73c0a8759251c2361c1536bd34,False
24,306,1417,0.7054962242745044,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
25,306,1309,0.7084418325082805,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,ftXeM1Y0Qfo-d6044274d6c7c0b604f9ac273447a6ce,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,ftXeM1Y0Qfo-d6044274d6c7c0b604f9ac273447a6ce,False
26,306,712,0.7104572430241572,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,False
27,306,626,0.7114465924222417,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,False
28,306,2316,0.7119130635109451,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,False
29,306,145,0.7134667003182038,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,8c6603dbbffa4f80b7c4cf3b34eed2e2,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,False
30,306,358,0.714183010256734,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sQY0OjcP8Co-86d1efb1c7bb3233e4b91c48b23bcbca,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sQY0OjcP8Co-86d1efb1c7bb3233e4b91c48b23bcbca,False
31,306,403,0.7142758881659673,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a,False
32,306,964,0.7154096484836189,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,542e0f5646114c49838563b8cc69b74d,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,_bja8VCDY_w-129f9c4b34cfe6227d4311231e08ee3f,False
33,306,1179,0.7158006299403492,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,False
34,306,1217,0.7158828622105903,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,False
35,306,938,0.7198063033917891,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,868b988dc04646669dc4d1b7c0fc955e,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,SoQB35MA4cQ-9125c7f196154e8f92caaed86fde4ccf,False
36,306,1987,0.721194491086869,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,44456dbff5e24400a78291539c89c941,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,O7m3wNrL-pI-6e198da9df51d4933596f886931783b0,False
37,306,998,0.7218752763443714,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,5bi3RyRDjhQ-d5ccfcd3a73dd5ecf46e0f1b3232f576,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,5bi3RyRDjhQ-d5ccfcd3a73dd5ecf46e0f1b3232f576,False
38,306,2339,0.7227923964355261,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,29efe6e7298946eca3dfe223f7c2310d,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,False
39,306,722,0.7243164875918104,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
40,306,1637,0.7244660838682841,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,RO3B6_yL1gk-1eadec850c689b91737eddffba3d177a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,RO3B6_yL1gk-1eadec850c689b91737eddffba3d177a,False
41,306,1261,0.7260182858947176,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,eIaZiRtKJjk-8eb3e10804801c1141c0b112de5e9742,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,eIaZiRtKJjk-8eb3e10804801c1141c0b112de5e9742,False
42,306,919,0.7291074260348193,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Q3QNcNmOTrM-4ed3a9586916368acf044ac7e7e67bfd,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Q3QNcNmOTrM-4ed3a9586916368acf044ac7e7e67bfd,False
43,306,1658,0.7342859687131206,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,48ab694a26e647cd96e831ca9fe390ad,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
44,306,526,0.7347318369393074,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,uLz-8S729sw-822890435aeade51a9c08721c9d3db2a,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,uLz-8S729sw-822890435aeade51a9c08721c9d3db2a,False
45,306,564,0.7349777073906435,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,UuVhiL8j-70-57df925c4610c87ee735b5f8a13c40e6,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,UuVhiL8j-70-57df925c4610c87ee735b5f8a13c40e6,False
46,306,787,0.7384421543846026,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,lXFGn6Oc9to-e53fe9a1ff84cfaf815931fb9695fd1c,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,lXFGn6Oc9to-e53fe9a1ff84cfaf815931fb9695fd1c,False
47,306,1743,0.7389999787172602,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,False
48,306,1595,0.7393426428511377,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,False
49,306,1958,0.7412384954862798,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,False
50,346,346,0.0,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,True
51,346,1041,0.1264111702478471,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,44f0ff2cabfb481ea01125da92a843ea,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,True
52,346,617,0.345438263705282,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,3fa1220959194d298dfa460056cb5d85,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,True
53,346,1217,0.5893340722757663,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,False
54,346,1958,0.6039969624039371,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,False
55,346,1595,0.619010258999544,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,False
56,346,1127,0.6255607769357824,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,False
57,346,1559,0.6277556960531591,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,z64QnDwVFkQ-006cd411fd32304de9ddb6704175ade2,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,z64QnDwVFkQ-006cd411fd32304de9ddb6704175ade2,False
58,346,1417,0.6409285626084896,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
59,346,1341,0.6565259095773615,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e,False
60,346,384,0.6627818039235331,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a,False
61,346,1685,0.6691274722834145,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,HFq9Y3AEknE-0743694d8cb50b9511b92ff7c9215a5e,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,HFq9Y3AEknE-0743694d8cb50b9511b92ff7c9215a5e,False
62,346,1033,0.6706347558303309,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,49d9ddb1b5f044cc9e43ec5ae968d83a,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
63,346,306,0.6781500620188784,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,False
64,346,449,0.6782948960541266,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
65,346,1179,0.6854012980241894,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,False
66,346,455,0.6860089040175429,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,False
67,346,712,0.6910553961958467,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,False
68,346,702,0.6929151368545611,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8,False
69,346,2116,0.6944843305258347,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,1jJpdSloPno-d7f70b8d87dcc7c5a132521872260fdd,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,1jJpdSloPno-d7f70b8d87dcc7c5a132521872260fdd,False
70,346,2080,0.6947915220119429,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138,False
71,346,2082,0.6975149944565109,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,qXcBHZqEJ2s-ee04e50b754fc80c1687909d7e536576,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,qXcBHZqEJ2s-ee04e50b754fc80c1687909d7e536576,False
72,346,1309,0.7055779975934616,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,ftXeM1Y0Qfo-d6044274d6c7c0b604f9ac273447a6ce,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,ftXeM1Y0Qfo-d6044274d6c7c0b604f9ac273447a6ce,False
73,346,1872,0.713842227823686,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,False
74,346,1829,0.7141233289619099,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,False
75,346,1855,0.714530806002089,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,wwACdMZCDEU-bb61490d742154216b9259cc0226705e,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,wwACdMZCDEU-bb61490d742154216b9259cc0226705e,False
76,346,970,0.7157610914218485,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,tCWvml7DiYQ-f5a7d56cc2e7963f964c65b63f0ee620,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,tCWvml7DiYQ-f5a7d56cc2e7963f964c65b63f0ee620,False
77,346,1516,0.7160338501750347,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,False
78,346,1941,0.7186601169596667,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,6efef378a9224a54afa86e2bfa8f817f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
79,346,2096,0.7206601344125151,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,B9LH7tS_FgU-631d4d13d7920cf026af041d2c0b375b,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,B9LH7tS_FgU-631d4d13d7920cf026af041d2c0b375b,False
80,346,480,0.722653000274975,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,zZaowf-6MSk-826c047568326b50db4b221851c667fe,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,zZaowf-6MSk-826c047568326b50db4b221851c667fe,False
81,346,812,0.723053671722743,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,e7VxeKKpGV8-b476b21c5d6fd37ea9bbc47c2129639e,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,e7VxeKKpGV8-b476b21c5d6fd37ea9bbc47c2129639e,False
82,346,544,0.7236455257379161,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,False
83,346,2234,0.7285251058578452,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,TTXjF-L7Sa4-d793bf8e424cef36b3cd20429babe1b0,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,TTXjF-L7Sa4-d793bf8e424cef36b3cd20429babe1b0,False
84,346,372,0.7323003554067138,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,kygLM6mJu70-557fa2780af95ea53e83677f57b00cd2,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,kygLM6mJu70-557fa2780af95ea53e83677f57b00cd2,False
85,346,629,0.7337659601641803,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc,False
86,346,122,0.7350243935498847,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,xzSxe3-ETT8-25e8b7b73ab82a85b0597b6561b93e45,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,xzSxe3-ETT8-25e8b7b73ab82a85b0597b6561b93e45,False
87,346,1078,0.7350713627729043,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,YyFPuh4sKK0-fd6900c3558c5152810240a7d7230756,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,YyFPuh4sKK0-fd6900c3558c5152810240a7d7230756,False
88,346,1921,0.7353675089230088,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,udQ9gkMoR2k-ca4230a96635653cbe3236178a5a666f,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,udQ9gkMoR2k-ca4230a96635653cbe3236178a5a666f,False
