,query,match,distance,query_video,match_video,original_basename_q,original_basename_m,label
22,186,141,0.617457445933762,4eb9ad34f1bd411485c373fb8cacb247,ff3607078ba449a283a841a87796d6c8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,G1APQPUX4Ls-013f1e07168ff9b590fce1edba85f32a,False
23,186,574,0.6263511278358148,4eb9ad34f1bd411485c373fb8cacb247,c4ae4abf035d4198bb3e86d972684d3b,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,flsevUvm098-ba74e90711c9692f2a6a1157a6eaf146,False
24,186,281,0.6303242998932113,4eb9ad34f1bd411485c373fb8cacb247,9f499d87f8b2432fa560ee516bd3a6e8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,nHmJDnp2P_k-d5c986026db72c8fbc86944a94fc7b09,False
25,186,1863,0.646386536107938,4eb9ad34f1bd411485c373fb8cacb247,60b1c19a8df04c1688703b212a7d2218,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,False
26,186,239,0.6525972243763097,4eb9ad34f1bd411485c373fb8cacb247,2b4e7ddab01a45879422920ad4807ffa,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d,False
27,186,140,0.6580821706147136,4eb9ad34f1bd411485c373fb8cacb247,8d868eaf47884976975f8b0debe03605,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,cK45K5jojaI-a04c7caa0d6937b296d64fa794377fe2,False
28,186,1245,0.6658769707210459,4eb9ad34f1bd411485c373fb8cacb247,aacc7e9f49c34332aa2da5048f787e8c,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,ObteGc60Fes-086a675bfa93745cbae675e362b6783d,False
29,186,205,0.6664920432237664,4eb9ad34f1bd411485c373fb8cacb247,a1930b845b1d4a9a8834e7df0e2500f6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,TBoKUTYWLws-070ffb0e9d0a26dc43d50f7abc596d5d,False
30,186,651,0.6665587725111841,4eb9ad34f1bd411485c373fb8cacb247,18f75a94043140d0a10bfdb3b0c8c027,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Cs3UdskURWA-5b2aa6d7be40f9915aecf174418d8d7e,False
31,186,576,0.6704943629372033,4eb9ad34f1bd411485c373fb8cacb247,3b43d0fe63574cd9b9c6e2fc260ce7d7,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,kzsKTdTOv-A-c28eae2362c8dae45c36042ec930f196,False
32,186,16,0.6737614749602612,4eb9ad34f1bd411485c373fb8cacb247,12e6ca8f1c304a44b927fa4a6be95801,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,O01gadD46Xc-58f745fb330b40f4a6db119771760d9b,False
33,186,2259,0.6756345552341421,4eb9ad34f1bd411485c373fb8cacb247,1162c21e9db74636ba756ff58a467d14,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,4LIuaLBTc40-00bf70264109019a3aa6cc45dd1f3b81,False
34,186,1414,0.6826128659070783,4eb9ad34f1bd411485c373fb8cacb247,c6552047e5d04833b8f8040f4bfa5ca6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e,False
35,186,779,0.6937265922939884,4eb9ad34f1bd411485c373fb8cacb247,2667fe0f6e8547ab95583908f8dcb2d3,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,mXdtPemDsFg-f6f3fee2f664010b979c96ae14a499dd,False
36,186,1782,0.7006999759595106,4eb9ad34f1bd411485c373fb8cacb247,277eba5c341b42c1a31682ced6ec8260,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f,False
37,186,548,0.7110798383384449,4eb9ad34f1bd411485c373fb8cacb247,4fdeb8c434534ba196e64d4f557a4bf6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe,False
38,186,1377,0.7161080352613809,4eb9ad34f1bd411485c373fb8cacb247,9d9862bac00c4deca71943fcda3679f5,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,CsNJYKv4SZA-48419cdaae3f1f14eb715b4f79b97fef,False
39,186,1956,0.71944739541593,4eb9ad34f1bd411485c373fb8cacb247,4efb1f54613b4dbb88c955cf8634a789,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,kq0Zs2c2sZU-1829c1345a7fddebde0a48b5ba3d4a81,False
40,186,94,0.7257454258590837,4eb9ad34f1bd411485c373fb8cacb247,cf73cb7dee16490ba3413a37cf5135e8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,y-bLKCswzZE-f1de4a1faafd9e07e80f9bcf85d3ac6f,False
41,186,1866,0.7261120973656547,4eb9ad34f1bd411485c373fb8cacb247,5b9c9487513e49a6b9106bec21faefc5,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,0skcZddaa3Q-389610305899163cf6ddad122a54954e,False
42,186,2327,0.732321830216466,4eb9ad34f1bd411485c373fb8cacb247,22f113b512234419900ff0e8c882fe54,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9,False
43,186,1572,0.741606060265768,4eb9ad34f1bd411485c373fb8cacb247,118dfc2e7bbd4a7c9bc672d6f0a5eb5b,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,lAwYcNky-uk-4e8b7aaced7cc2e8f6e146e9eb47a803,False
44,186,2093,0.7455220811939084,4eb9ad34f1bd411485c373fb8cacb247,9effe9f0519c4b16be6a58ac44c70fce,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,TydgPTgAwFU-12da4ee9a51ecd6a4e435ddce063219b,False
45,186,1209,0.7518903361516904,4eb9ad34f1bd411485c373fb8cacb247,6612811ed1864a5aa03402872779498f,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,epjbvDTIdF0-0eca92847d6dbf683f9afea77a544124,False
46,186,664,0.7623512808093709,4eb9ad34f1bd411485c373fb8cacb247,95bd9ae3cf9a46dbab81a00e06a7c1fa,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,rWnAp4JX-Ms-3481ead696ab5fde7257d96937525f78,False
47,186,1420,0.7776720235791053,4eb9ad34f1bd411485c373fb8cacb247,84ad7d83888d428084fb643203882ff8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,tIORVJOhOL0-5868a73bcda650757743b4855570baad,False
48,186,2106,0.7885818302378006,4eb9ad34f1bd411485c373fb8cacb247,630de493844b48c29d054ce102baff1d,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,r0jAeJl7vWE-25e374a0f25dd53cbc0e49fc37a53ad6,False
49,186,859,0.789049350410399,4eb9ad34f1bd411485c373fb8cacb247,69f2adae58554e4aa02ff18bbcf6c846,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,mlkK9GpYSsI-30b746854acbe3c4456fd4df6ad492fc,False
50,256,256,0.0,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,True
51,256,1421,0.680882585387812,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,ypQ7hdbx2EA-266e71b8bdf7177b6a988d6bb0ee5ef0,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,ypQ7hdbx2EA-266e71b8bdf7177b6a988d6bb0ee5ef0,False
52,256,1012,0.687286084165263,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,sV2KQhWprfY-abd478029dba48c4e8bd9ae5af33e949,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,sV2KQhWprfY-abd478029dba48c4e8bd9ae5af33e949,False
53,256,992,0.6895539898433708,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,DFCNbWro0to-ff19d7a010be73bb7597f6b01687d101,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,DFCNbWro0to-ff19d7a010be73bb7597f6b01687d101,False
54,256,713,0.701442576195637,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,V7PiI0b4XjA-a993294b489534ea1b27f71d29e5e02c,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,V7PiI0b4XjA-a993294b489534ea1b27f71d29e5e02c,False
55,256,1171,0.7042261800728338,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Ny_CsLpLvLw-5a13832f7cd1d7f609c643d946d7a439,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Ny_CsLpLvLw-5a13832f7cd1d7f609c643d946d7a439,False
56,256,1257,0.707762947363973,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,O3duX2dkOh8-26249653c2614c0be0af7cda5d5766f7,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,O3duX2dkOh8-26249653c2614c0be0af7cda5d5766f7,False
57,256,1756,0.7227177089857598,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,4Hilp9dxHCk-44aca6be25bc5d5b9efc287f7d4730dd,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,4Hilp9dxHCk-44aca6be25bc5d5b9efc287f7d4730dd,False
58,256,173,0.7228498359810942,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,bd67373afbcb43c987ddfa7507f71334,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,94g4ysN4qVs-657067b21447935a88b4da5a1a74eeac,False
59,256,1038,0.7265544623308593,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Kx66-vdoibw-49fda05f1524797be74fbc58b12186ef,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Kx66-vdoibw-49fda05f1524797be74fbc58b12186ef,False
60,256,1132,0.7266849415139177,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,l9jLJDAgRUc-5eb64d9f86cce8984b87453982f5efa9,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,l9jLJDAgRUc-5eb64d9f86cce8984b87453982f5efa9,False
61,256,1509,0.7275409515074437,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,EN8unjWvzkk-a3e82dc78fc008338399c9879f2e9f44,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,EN8unjWvzkk-a3e82dc78fc008338399c9879f2e9f44,False
62,256,767,0.7369050243248751,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Nsr-9NewKgc-41657325a333c7c6dc47cd7e13876ed0,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,Nsr-9NewKgc-41657325a333c7c6dc47cd7e13876ed0,False
63,256,397,0.7382644486122163,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,94g4ysN4qVs-657067b21447935a88b4da5a1a74eeac,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,94g4ysN4qVs-657067b21447935a88b4da5a1a74eeac,False
64,256,2108,0.7403383237108478,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,kVwX3_OaBww-2686ead4d5969061cfbb1bd32f6b4410,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,kVwX3_OaBww-2686ead4d5969061cfbb1bd32f6b4410,False
65,256,1005,0.7431243086661564,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,3765b1ba97934649a9ad24a60a6af1e2,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,ypQ7hdbx2EA-266e71b8bdf7177b6a988d6bb0ee5ef0,False
66,256,694,0.7462680739179572,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,C0z7Iaa0NOg-8bc0499f87d0b2656dee6bcee2527f49,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,C0z7Iaa0NOg-8bc0499f87d0b2656dee6bcee2527f49,False
67,256,1456,0.7466119187002856,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,vHkJVH3goTI-87a6e2c8b6afdad64ca964290ba7a4c8,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,vHkJVH3goTI-87a6e2c8b6afdad64ca964290ba7a4c8,False
68,256,1498,0.7469796691679231,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,False
69,256,638,0.7484322108252616,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,7CkRqUYCY34-655eaecb3dfed60f0d3e208c545f3bfe,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,7CkRqUYCY34-655eaecb3dfed60f0d3e208c545f3bfe,False
70,256,1235,0.7510239996903514,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,0skcZddaa3Q-389610305899163cf6ddad122a54954e,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,0skcZddaa3Q-389610305899163cf6ddad122a54954e,False
71,256,2168,0.755872968588308,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,pMu6L0n5o4c-9ec8cd181f62cff741066d5a3684c492,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,pMu6L0n5o4c-9ec8cd181f62cff741066d5a3684c492,False
72,256,2366,0.7569474691952437,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,wdO1g2kV_lg-b0b89785bef9e62ee67c01b29faf85d3,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,wdO1g2kV_lg-b0b89785bef9e62ee67c01b29faf85d3,False
73,256,1402,0.7585320724341449,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,5sl98RjqVgc-19dd304495cab317f61188b5ca4b4eb1,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,5sl98RjqVgc-19dd304495cab317f61188b5ca4b4eb1,False
74,256,687,0.7587035536176981,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,gM7iYDgt9uk-8dfec6987708f24c9bc482825377c99b,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,gM7iYDgt9uk-8dfec6987708f24c9bc482825377c99b,False
75,256,1827,0.7590532843844544,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,DIdgEqiKfDs-20f40191bf0bb9e9e3a8930d6f9ec7ca,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,DIdgEqiKfDs-20f40191bf0bb9e9e3a8930d6f9ec7ca,False
76,256,83,0.762131983144809,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf,False
77,256,2162,0.7641214624558312,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,8d0daceb99e5473da7a5f1df06123b2e,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,False
78,256,262,0.7647040110062157,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,9i01YWDt7fU-0254dd18e2af4c9d76abcfb0c61a35a5,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,9i01YWDt7fU-0254dd18e2af4c9d76abcfb0c61a35a5,False
79,256,2372,0.7664542920423637,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,WigxPU0UzoA-71be925882bb79e7b253d34836882c7f,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,WigxPU0UzoA-71be925882bb79e7b253d34836882c7f,False
80,256,1666,0.7675098502772323,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,oiuYj8JnQq4-b0d9b5ec369651a9663adcc9fd0eb36d,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,oiuYj8JnQq4-b0d9b5ec369651a9663adcc9fd0eb36d,False
81,256,1083,0.7686217850094674,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,lwTer-PJSw0-96d19a6cb240b984f831a21dca0efb59,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,lwTer-PJSw0-96d19a6cb240b984f831a21dca0efb59,False
82,256,2299,0.7686360235159369,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,aWBZmTAnUWI-28757fc9fdde00f373a5ce9c325033ea,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,aWBZmTAnUWI-28757fc9fdde00f373a5ce9c325033ea,False
83,256,2258,0.7697684835323213,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,G_Q9IKbtYOk-7bc3b115458d1ba1798cd7e512a8d6aa,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,G_Q9IKbtYOk-7bc3b115458d1ba1798cd7e512a8d6aa,False
84,256,2217,0.7713871592079781,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,1fe16156c5df4cb0957af8cf92e1b441,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,False
85,256,2015,0.7726470218339008,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,False
86,256,323,0.7738133439368768,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,xk8Xoa60sFE-2c3ff073729dbc9e0caced24817518f8,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,xk8Xoa60sFE-2c3ff073729dbc9e0caced24817518f8,False
87,256,2318,0.7747256026269759,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,4n3IQZ_v6Q0-08342b20e54cdb8c1f59c9f5e1b3e45b,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,4n3IQZ_v6Q0-08342b20e54cdb8c1f59c9f5e1b3e45b,False
88,256,623,0.7761535736203188,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,6tAZLiaBUcA-6d33cbb7b6f52823b91106f922e44121,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,6tAZLiaBUcA-6d33cbb7b6f52823b91106f922e44121,False
89,256,1763,0.7775657109229072,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,False
90,256,1817,0.7807418794528683,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,b29ea20616fd46b8a665a1178afefe9b,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,C0z7Iaa0NOg-8bc0499f87d0b2656dee6bcee2527f49,False
91,256,2122,0.780856974867891,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,False
92,256,282,0.780954027271944,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,3syJhglDDD8-410c21163b80991df987b766b60a5b3c,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,3syJhglDDD8-410c21163b80991df987b766b60a5b3c,False
93,256,1241,0.7832815078846034,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,5u1RTim6fk0-6110763daff6b9fbb522d6dec4aca22c,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,5u1RTim6fk0-6110763daff6b9fbb522d6dec4aca22c,False
94,256,1701,0.7881361767184993,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,False
95,256,1549,0.7922911883278951,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,OTDbLcgaRDw-a40ef27da83d7a4154187936a0d57cb3,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,OTDbLcgaRDw-a40ef27da83d7a4154187936a0d57cb3,False
96,256,2132,0.7944454767082181,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,hClGeJyaLGc-e0e5c09b8f266e76544cdc0eeb73a715,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,hClGeJyaLGc-e0e5c09b8f266e76544cdc0eeb73a715,False
97,256,2175,0.7954891687226738,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,GzpGiNlGwI4-b54c24e20b4977cc691e879749e49758,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,GzpGiNlGwI4-b54c24e20b4977cc691e879749e49758,False
98,256,450,0.7979171508181019,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,bseCNVaI7bw-34317d8845738610572bcd8976fb434d,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,bseCNVaI7bw-34317d8845738610572bcd8976fb434d,False
99,256,572,0.7981735476061518,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,38NgfwT8QdM-7833ee88770404616f1b76c17a11d2fb,pK8OCwYOXW8-6c0abda288df35f149e18f87d57fb849,38NgfwT8QdM-7833ee88770404616f1b76c17a11d2fb,False
